Gene_symbol,Count,Proportion(%)
MRPL57,133,0.0145
COASY,133,0.0145
UQCRC2,133,0.0145
CCNB2,132,0.0144
TTC19,132,0.0144
PHETA1,132,0.0144
SEC24D,132,0.0144
KYAT3,132,0.0144
IGHV1-46,132,0.0144
QPRT,132,0.0144
GFOD1,132,0.0144
UCKL1,132,0.0144
CIMAP1A,132,0.0144
SERPINB3,132,0.0144
DARS2,132,0.0144
GET4,132,0.0144
POTEE,132,0.0144
PDPR,132,0.0144
NDUFAF3,132,0.0144
CST4,132,0.0144
GPX1,132,0.0144
MRPL40,132,0.0144
RFC4,132,0.0144
FIBCD1,132,0.0144
H2AC7,132,0.0144
NTF4,132,0.0144
PDHX,132,0.0144
C1QC,132,0.0144
CYP4V2,132,0.0144
PKM,131,0.0143
CRYGC,131,0.0143
TYSND1,131,0.0143
CYP2D6,131,0.0143
AIPL1,131,0.0143
GLTPD2,131,0.0143
PRDM7,131,0.0143
CAPN13,131,0.0143
AP1G2,131,0.0143
EMC2,131,0.0143
DBR1,131,0.0143
GUCY2C,131,0.0143
PRL,131,0.0143
EMC9,131,0.0143
NAGLU,131,0.0143
IGKV1-6,131,0.0143
HSDL1,131,0.0143
GLTP,131,0.0143
TUBA4A,131,0.0143
LDLRAP1,131,0.0143
CROT,131,0.0143
FECH,130,0.0142
GSTP1,130,0.0142
CPVL,130,0.0142
PADI1,130,0.0142
GLUD2,130,0.0142
ACP3,130,0.0142
MMEL1,130,0.0142
ANGPTL7,130,0.0142
FN3KRP,130,0.0142
ELP4,130,0.0142
TTR,130,0.0142
MIPEP,130,0.0142
IFNA1,130,0.0142
ECSIT,130,0.0142
ANKK1,130,0.0142
MRM1,130,0.0142
LGALS16,130,0.0142
SCP2,130,0.0142
FUT7,130,0.0142
RPL7L1,130,0.0142
TUBG1,129,0.014
KLC3,129,0.014
CGB7,129,0.014
GALNS,129,0.014
IGHV4-59,129,0.014
GPT2,129,0.014
COMMD4,129,0.014
ART5,129,0.014
NUP50,129,0.014
TIMM22,129,0.014
OGFOD1,129,0.014
GGT1,129,0.014
DOHH,129,0.014
XRCC3,129,0.014
MRM3,129,0.014
CHRNE,129,0.014
CRYGB,129,0.014
IGKV1-27,129,0.014
PDCD6,129,0.014
ATP6V1D,129,0.014
GCA,129,0.014
MYOZ2,129,0.014
PMF1,129,0.014
SRI,129,0.014
GLIPR1L2,129,0.014
NME6,129,0.014
CLCF1,129,0.014
TNXB,129,0.014
CRYM,128,0.0139
DDX56,128,0.0139
C1QL4,128,0.0139
CGB2,128,0.0139
APRT,128,0.0139
BHMT2,128,0.0139
ACTL10,128,0.0139
L3HYPDH,128,0.0139
KL,128,0.0139
CHMP3,128,0.0139
LGALS9B,128,0.0139
H2AC1,128,0.0139
GPX3,128,0.0139
LGALS9,128,0.0139
AMPD3,128,0.0139
UTP25,128,0.0139
NUDT12,128,0.0139
TIMMDC1,128,0.0139
DRC3,128,0.0139
GSTA3,128,0.0139
LMAN2L,128,0.0139
P2RX4,128,0.0139
LYZL2,128,0.0139
AKR1C2,128,0.0139
UBA5,128,0.0139
DCTN3,128,0.0139
DPEP3,128,0.0139
APPL2,128,0.0139
CRYBB1,127,0.0138
MKKS,127,0.0138
TRMO,127,0.0138
NDOR1,127,0.0138
HLA-B,127,0.0138
MCUR1,127,0.0138
CFAP45,127,0.0138
EPB41L4A,127,0.0138
BROX,127,0.0138
PRMT6,127,0.0138
COL4A1,127,0.0138
IL17A,127,0.0138
ELP2,127,0.0138
DPYSL5,127,0.0138
N6AMT1,127,0.0138
IMP3,127,0.0138
CASP3,127,0.0138
MTG1,127,0.0138
ABHD16B,127,0.0138
MED22,127,0.0138
KCTD7,127,0.0138
TTC22,127,0.0138
ANGPTL4,127,0.0138
ACO1,127,0.0138
QPCT,127,0.0138
NDUFAF4,127,0.0138
RGS11,127,0.0138
NAALAD2,127,0.0138
PLA2G1B,127,0.0138
SIAH3,127,0.0138
ETFA,127,0.0138
TATDN1,126,0.0137
DCTD,126,0.0137
PPP2R3B,126,0.0137
DYNLRB2,126,0.0137
FKRP,126,0.0137
NAT2,126,0.0137
IGFALS,126,0.0137
LDHB,126,0.0137
IZUMO2,126,0.0137
USP17L2,126,0.0137
AP4B1,126,0.0137
TRAPPC4,126,0.0137
C1QTNF6,126,0.0137
DDX18,126,0.0137
CACNB2,126,0.0137
ABHD12,126,0.0137
EXTL1,126,0.0137
NDUFB6,126,0.0137
CA2,126,0.0137
NAGS,126,0.0137
TP53,126,0.0137
AP4M1,126,0.0137
RAB27A,126,0.0137
MCFD2,126,0.0137
SEPHS2,126,0.0137
LGALS9C,126,0.0137
H2AC4,126,0.0137
RP2,126,0.0137
GATM,126,0.0137
SDR9C7,126,0.0137
GRIFIN,126,0.0137
ERCC3,126,0.0137
RNASEH2B,126,0.0137
BORCS5,125,0.0136
MTARC1,125,0.0136
TEKT2,125,0.0136
CCDC90B,125,0.0136
IGKV1D-8,125,0.0136
FCSK,125,0.0136
MRPS23,125,0.0136
IFT46,125,0.0136
BLMH,125,0.0136
RAD51B,125,0.0136
FAM180A,125,0.0136
TCL1A,125,0.0136
S100A16,125,0.0136
RPL28,125,0.0136
TUBGCP2,125,0.0136
GNA14,125,0.0136
HTRA4,125,0.0136
GYS2,125,0.0136
RPUSD1,125,0.0136
SLC26A4,125,0.0136
FCER2,125,0.0136
CLP1,125,0.0136
USB1,124,0.0135
SPOUT1,124,0.0135
IFT56,124,0.0135
NDUFA12,124,0.0135
XRCC6,124,0.0135
PGGT1B,124,0.0135
TRMT112,124,0.0135
RNASE6,124,0.0135
PNKD,124,0.0135
FCHO1,124,0.0135
RAD52,124,0.0135
NOXRED1,124,0.0135
NMRAL1,124,0.0135
AZIN1,124,0.0135
CALHM2,124,0.0135
MFAP5,124,0.0135
NT5C1A,124,0.0135
CIB1,124,0.0135
GMPS,124,0.0135
CORO6,124,0.0135
ELP6,124,0.0135
CFAP90,124,0.0135
LGALS13,124,0.0135
DAP3,124,0.0135
ANGPTL8,124,0.0135
WDR3,124,0.0135
CRISP1,124,0.0135
MICU1,124,0.0135
ORC4,124,0.0135
NIF3L1,124,0.0135
CDC45,124,0.0135
CCT4,124,0.0135
PIGN,124,0.0135
ENO1,123,0.0134
CALML6,123,0.0134
EFHD1,123,0.0134
CFLAR,123,0.0134
LYRM1,123,0.0134
CSMD1,123,0.0134
PPP3CA,123,0.0134
ATG4B,123,0.0134
KPNA7,123,0.0134
ANGPTL6,123,0.0134
RECQL5,123,0.0134
SETD7,123,0.0134
R3HDML,123,0.0134
MED25,123,0.0134
TRAPPC2L,123,0.0134
LEFTY2,123,0.0134
NME7,123,0.0134
CRYBA2,123,0.0134
RFNG,123,0.0134
IDI2,123,0.0134
EHMT1,123,0.0134
TTC9C,123,0.0134
SAMD9,123,0.0134
ANPEP,123,0.0134
ACP5,123,0.0134
C1QTNF9,122,0.0133
SNX32,122,0.0133
ARMC7,122,0.0133
IL26,122,0.0133
DHX58,122,0.0133
OSM,122,0.0133
ADAP1,122,0.0133
VARS1,122,0.0133
HDAC10,122,0.0133
ERGIC1,122,0.0133
NADK,122,0.0133
A4GALT,122,0.0133
FGF5,122,0.0133
COQ9,122,0.0133
LTO1,122,0.0133
NARS1,122,0.0133
MRPS7,122,0.0133
TMEM186,122,0.0133
CPT1A,122,0.0133
POLE2,122,0.0133
BDH2,122,0.0133
BMP8B,122,0.0133
FGF21,122,0.0133
AP5S1,122,0.0133
HYLS1,122,0.0133
ERO1B,122,0.0133
SCO1,122,0.0133
DHRS11,122,0.0133
IL6,122,0.0133
CPA6,122,0.0133
FN3K,121,0.0132
RRAS,121,0.0132
PPP1R15A,121,0.0132
PGLS,121,0.0132
KCNE2,121,0.0132
DNASE1,121,0.0132
GTF2H3,121,0.0132
TNNI2,121,0.0132
KRTAP4-7,121,0.0132
PIGL,121,0.0132
ATG4D,121,0.0132
CTSD,121,0.0132
MRPL11,121,0.0132
PGPEP1,121,0.0132
DVL1,121,0.0132
LCMT1,121,0.0132
DLD,121,0.0132
AMH,121,0.0132
ACOT12,121,0.0132
SDSL,121,0.0132
ALAS2,121,0.0132
PSG7,121,0.0132
SLC12A7,121,0.0132
COL8A1,121,0.0132
PLOD2,121,0.0132
SH2D4A,121,0.0132
GNAT2,121,0.0132
IMPA2,121,0.0132
UGT1A8,121,0.0132
LARGE2,121,0.0132
MDH1B,121,0.0132
MRPL47,121,0.0132
VAT1L,121,0.0132
PEBP4,121,0.0132
GSTK1,120,0.0131
TCL1B,120,0.0131
H4C8,120,0.0131
CA4,120,0.0131
SMYD3,120,0.0131
IL17B,120,0.0131
NXNL2,120,0.0131
IGLV3-16,120,0.0131
PRTN3,120,0.0131
ETFBKMT,120,0.0131
TPP1,120,0.0131
USH1G,120,0.0131
CRP,120,0.0131
CFAP53,120,0.0131
ADA,120,0.0131
GLT6D1,120,0.0131
CHCHD5,120,0.0131
ABCG8,120,0.0131
ARHGAP10,120,0.0131
GALK1,120,0.0131
PSMB4,120,0.0131
ATP5MF,120,0.0131
CPLANE2,120,0.0131
AKR1A1,120,0.0131
ACTR1B,120,0.0131
PCK1,120,0.0131
FOLH1,120,0.0131
SELENOO,119,0.013
AURKAIP1,119,0.013
NDUFS4,119,0.013
PTS,119,0.013
NDUFB7,119,0.013
DAND5,119,0.013
WDR90,119,0.013
NAA80,119,0.013
FRRS1L,119,0.013
PISD,119,0.013
CTNNA3,119,0.013
IFI44,119,0.013
ABHD11,119,0.013
IGLV7-43,119,0.013
C1QTNF2,119,0.013
IFIT1B,119,0.013
H4C4,119,0.013
IFIT1,119,0.013
PSG4,119,0.013
CISH,119,0.013
MRPL28,119,0.013
RMND1,119,0.013
POLD2,119,0.013
THUMPD3,119,0.013
KLB,119,0.013
TBCD,119,0.013
SESN2,119,0.013
TBL2,119,0.013
MOB3B,119,0.013
HMOX1,119,0.013
PDYN,119,0.013
ARPIN,119,0.013
MBTPS1,119,0.013
POLQ,119,0.013
TEKT1,119,0.013
GRHPR,119,0.013
GCH1,119,0.013
OXCT1,119,0.013
TEKT5,119,0.013
NMNAT1,119,0.013
CHI3L1,118,0.0128
AP3S2,118,0.0128
H3C6,118,0.0128
ERCC6,118,0.0128
SERPINH1,118,0.0128
G6PD,118,0.0128
PAM16,118,0.0128
P4HA1,118,0.0128
C2orf80,118,0.0128
SLC14A1,118,0.0128
TCAP,118,0.0128
PDK4,118,0.0128
GSTM4,118,0.0128
PGM2L1,118,0.0128
CFAP299,118,0.0128
BRIX1,118,0.0128
IGLV4-3,118,0.0128
MRM2,118,0.0128
RFPL3,118,0.0128
PPEF2,118,0.0128
FCN3,118,0.0128
METTL2B,118,0.0128
C7orf50,118,0.0128
NTAN1,118,0.0128
ST6GALNAC5,118,0.0128
SDS,118,0.0128
NHP2,118,0.0128
PUS3,118,0.0128
POMT2,118,0.0128
KCNAB1,118,0.0128
RCN3,118,0.0128
GGH,118,0.0128
P2RX1,118,0.0128
CRISP2,118,0.0128
EPO,117,0.0127
MRPS6,117,0.0127
IGHV4-61,117,0.0127
PLA2G2E,117,0.0127
ASB16,117,0.0127
DNAJA3,117,0.0127
CRYGD,117,0.0127
BBS7,117,0.0127
SPMAP1,117,0.0127
MINDY4,117,0.0127
SPARC,117,0.0127
GNPTG,117,0.0127
ATG7,117,0.0127
PEX11G,117,0.0127
TIMM44,117,0.0127
IL24,117,0.0127
FCN2,117,0.0127
ARHGDIB,117,0.0127
WRAP53,117,0.0127
NXPE1,117,0.0127
CEP20,117,0.0127
SH2D5,117,0.0127
SPMIP1,117,0.0127
ENDOV,117,0.0127
NAT16,117,0.0127
IDH3A,117,0.0127
TIGD7,117,0.0127
TK2,117,0.0127
SPART,117,0.0127
EIF6,117,0.0127
PPP3R2,117,0.0127
APOA5,117,0.0127
FARSB,117,0.0127
PTP4A3,117,0.0127
WASF2,117,0.0127
COPG1,117,0.0127
PSMB11,117,0.0127
FGF3,117,0.0127
COL10A1,117,0.0127
SUPT3H,116,0.0126
CENPU,116,0.0126
C5orf22,116,0.0126
AKR1D1,116,0.0126
DCUN1D2,116,0.0126
NAA11,116,0.0126
GEMIN6,116,0.0126
TRIM5,116,0.0126
GPN3,116,0.0126
RDH16,116,0.0126
TINAGL1,116,0.0126
CALB2,116,0.0126
ICA1L,116,0.0126
CHRNA1,116,0.0126
H4C6,116,0.0126
STX18,116,0.0126
LDHA,116,0.0126
SLC12A4,116,0.0126
POMGNT1,116,0.0126
SMAD6,116,0.0126
EPN3,116,0.0126
ISOC1,116,0.0126
BCAS2,116,0.0126
FUT8,116,0.0126
IL1RL1,116,0.0126
GALNT14,116,0.0126
NECAB3,116,0.0126
MAD1L1,116,0.0126
IMPDH2,116,0.0126
SCRN3,116,0.0126
ALG1L2,116,0.0126
WDR1,116,0.0126
AKR1E2,116,0.0126
PSG8,116,0.0126
CAPNS2,116,0.0126
MRPL44,116,0.0126
WASF3,116,0.0126
MRTO4,116,0.0126
RNASE1,116,0.0126
GNMT,115,0.0125
DPH5,115,0.0125
DBT,115,0.0125
TNFSF9,115,0.0125
YJEFN3,115,0.0125
CYP2B6,115,0.0125
KLK13,115,0.0125
KLK3,115,0.0125
MRPL17,115,0.0125
SEL1L2,115,0.0125
FANCM,115,0.0125
LCAT,115,0.0125
RFC5,115,0.0125
ATP6V1F,115,0.0125
ABCA7,115,0.0125
PSME2,115,0.0125
PSMD7,115,0.0125
APBA3,115,0.0125
MYL5,115,0.0125
DQX1,115,0.0125
RAB40B,115,0.0125
BCKDK,115,0.0125
MSRA,115,0.0125
TSPYL6,115,0.0125
RRS1,115,0.0125
CGB8,115,0.0125
KLHDC4,115,0.0125
MCPH1,115,0.0125
ABRAXAS1,115,0.0125
DZIP1L,115,0.0125
ARG2,115,0.0125
POLR2E,115,0.0125
BCS1L,114,0.0124
KANK1,114,0.0124
CUTC,114,0.0124
EFCAB11,114,0.0124
M1AP,114,0.0124
COA3,114,0.0124
LEFTY1,114,0.0124
GDF15,114,0.0124
DHRS1,114,0.0124
RAB38,114,0.0124
CAPN11,114,0.0124
COTL1,114,0.0124
ACTBL2,114,0.0124
REC114,114,0.0124
SH3YL1,114,0.0124
TRIM48,114,0.0124
USE1,114,0.0124
GBP7,114,0.0124
ALDOC,114,0.0124
RFC3,114,0.0124
PLEKHJ1,114,0.0124
RSPH14,114,0.0124
IL10,114,0.0124
HLA-C,114,0.0124
IGKV2-24,114,0.0124
TFRC,114,0.0124
S100A7,114,0.0124
XYLT2,114,0.0124
PSMD9,114,0.0124
PSMD2,114,0.0124
TIRAP,114,0.0124
PDE6C,114,0.0124
MCEE,114,0.0124
GIPC3,114,0.0124
LRP6,113,0.0123
PSTPIP2,113,0.0123
IL17RA,113,0.0123
SAE1,113,0.0123
HK3,113,0.0123
PSG5,113,0.0123
GPX6,113,0.0123
TIMM50,113,0.0123
SUOX,113,0.0123
HTRA1,113,0.0123
IL36A,113,0.0123
CDYL2,113,0.0123
KLHL40,113,0.0123
HPSE,113,0.0123
DNAJB13,113,0.0123
PDGFD,113,0.0123
THRSP,113,0.0123
EXOSC5,113,0.0123
DUSP18,113,0.0123
TGDS,113,0.0123
ALKBH7,113,0.0123
ST6GALNAC2,113,0.0123
FKBP10,113,0.0123
CYB5R3,113,0.0123
YARS2,113,0.0123
SPACA9,113,0.0123
ST3GAL3,113,0.0123
SLFNL1,113,0.0123
PDZD7,113,0.0123
CPSF1,113,0.0123
AIFM3,113,0.0123
PIWIL2,113,0.0123
CYP2C9,113,0.0123
C6orf120,113,0.0123
OSGEP,113,0.0123
FKBP6,113,0.0123
DEFB1,113,0.0123
CPNE1,113,0.0123
DHRS7B,113,0.0123
APEH,113,0.0123
TP53I3,113,0.0123
GARIN6,113,0.0123
CA3,113,0.0123
FAM118A,113,0.0123
TMA16,113,0.0123
RPF2,113,0.0123
DHRS7,113,0.0123
GARIN5A,113,0.0123
CTSL,112,0.0122
ACTRT2,112,0.0122
VMO1,112,0.0122
TNNC1,112,0.0122
HEBP2,112,0.0122
PTGR3,112,0.0122
CYP4F12,112,0.0122
ATP5F1C,112,0.0122
TGFB3,112,0.0122
DICER1,112,0.0122
PEX10,112,0.0122
ASB2,112,0.0122
EXOSC6,112,0.0122
ZMYND12,112,0.0122
WDR73,112,0.0122
EXT1,112,0.0122
LMF1,112,0.0122
PCOLCE2,112,0.0122
IGHV3-74,112,0.0122
IGKV2-30,112,0.0122
TNFSF12,112,0.0122
SMYD4,112,0.0122
HSPA6,112,0.0122
GUSB,112,0.0122
NINJ2,112,0.0122
TINAG,112,0.0122
TRAF3IP1,112,0.0122
GSTA4,112,0.0122
NDRG1,112,0.0122
RAB25,112,0.0122
MCM7,112,0.0122
LDLR,112,0.0122
CUTA,112,0.0122
IZUMO3,112,0.0122
CRYBA4,112,0.0122
GBP6,112,0.0122
NRDC,112,0.0122
BBOX1,112,0.0122
YRDC,112,0.0122
KLK15,112,0.0122
PRMT3,111,0.0121
NDUFAF6,111,0.0121
UAP1,111,0.0121
ASB13,111,0.0121
IFI30,111,0.0121
NUBPL,111,0.0121
DUSP23,111,0.0121
ST6GALNAC4,111,0.0121
CNRIP1,111,0.0121
CEP43,111,0.0121
SUFU,111,0.0121
EXOSC2,111,0.0121
METTL27,111,0.0121
FIBIN,111,0.0121
CA6,111,0.0121
NDUFS6,111,0.0121
GNPAT,111,0.0121
PRDX3,111,0.0121
NDUFS5,111,0.0121
MYL10,111,0.0121
DLAT,111,0.0121
TPSG1,111,0.0121
TMED1,111,0.0121
LCT,111,0.0121
ECEL1,111,0.0121
NDUFS7,111,0.0121
EEF1AKMT4,111,0.0121
BUB1B,111,0.0121
FAM162B,111,0.0121
MRPL1,111,0.0121
DMGDH,111,0.0121
CDKN1A,111,0.0121
WNT3,111,0.0121
TYW1,111,0.0121
METTL2A,111,0.0121
ARMT1,111,0.0121
ALB,110,0.012
CDC16,110,0.012
MICALL2,110,0.012
NIPSNAP2,110,0.012
MAP1LC3B2,110,0.012
STYXL1,110,0.012
TUBB2A,110,0.012
TARS2,110,0.012
TPPP2,110,0.012
MRPS31,110,0.012
PRMT5,110,0.012
DSCC1,110,0.012
AMD1,110,0.012
GDA,110,0.012
IFNK,110,0.012
AGL,110,0.012
AGBL4,110,0.012
CER1,110,0.012
ANGPT4,110,0.012
BLVRB,110,0.012
PMM1,110,0.012
NPL,110,0.012
MRPS14,110,0.012
GREM1,110,0.012
MME,110,0.012
ARHGDIG,110,0.012
ANG,110,0.012
TTC7B,110,0.012
WHRN,110,0.012
DDX51,110,0.012
SAG,110,0.012
BMP8A,110,0.012
CBR4,110,0.012
IER3IP1,110,0.012
RFC2,110,0.012
MRFAP1L1,110,0.012
COMMD1,110,0.012
PSG2,110,0.012
PLA2G7,110,0.012
CPT1B,110,0.012
TENT5B,109,0.0119
LGALS2,109,0.0119
IL19,109,0.0119
PM20D1,109,0.0119
AAR2,109,0.0119
CTSV,109,0.0119
GTF3C3,109,0.0119
CRISPLD2,109,0.0119
TMEM43,109,0.0119
IRAK1BP1,109,0.0119
SPICE1,109,0.0119
ADH5,109,0.0119
BLID,109,0.0119
NSUN2,109,0.0119
SERPINA12,109,0.0119
C19orf25,109,0.0119
GLIPR1,109,0.0119
CMBL,109,0.0119
POMGNT2,109,0.0119
GBP4,109,0.0119
PEX11B,109,0.0119
HDAC11,109,0.0119
HSPA1L,109,0.0119
GBP1,109,0.0119
AZU1,109,0.0119
POLL,109,0.0119
IL22,109,0.0119
POFUT1,109,0.0119
MRPS18B,109,0.0119
TRIM68,109,0.0119
POLR3H,109,0.0119
ICA1,109,0.0119
ETHE1,109,0.0119
CHCHD6,109,0.0119
FLOT2,109,0.0119
NNMT,109,0.0119
TNNT1,109,0.0119
IFT27,109,0.0119
GTPBP3,109,0.0119
CLPP,109,0.0119
NIT2,109,0.0119
PTK6,109,0.0119
ABCA5,109,0.0119
MOGAT1,109,0.0119
ERMP1,108,0.0118
TDP1,108,0.0118
HSPD1,108,0.0118
RAB19,108,0.0118
WDR4,108,0.0118
ATE1,108,0.0118
OCM,108,0.0118
PSMG1,108,0.0118
TESC,108,0.0118
TMEM95,108,0.0118
KHK,108,0.0118
KCNJ5,108,0.0118
OLFML2A,108,0.0118
MRPL15,108,0.0118
AACS,108,0.0118
TIGD2,108,0.0118
CFAP46,108,0.0118
DIABLO,108,0.0118
SCAI,108,0.0118
PEX16,108,0.0118
CAPN8,108,0.0118
POFUT2,108,0.0118
GNE,108,0.0118
EXOSC8,108,0.0118
ATP1B2,108,0.0118
RP1,108,0.0118
MYOZ1,108,0.0118
KIFBP,108,0.0118
NDUFA4L2,108,0.0118
CYP4F11,108,0.0118
ZSCAN1,108,0.0118
CCDC134,108,0.0118
TLN2,108,0.0118
TPSD1,107,0.0117
GCNT4,107,0.0117
PTEN,107,0.0117
FGF6,107,0.0117
ECI2,107,0.0117
CNIH3,107,0.0117
NPM2,107,0.0117
CASQ1,107,0.0117
MRPL18,107,0.0117
TMED4,107,0.0117
DDX59,107,0.0117
TMEM141,107,0.0117
OTOL1,107,0.0117
NLN,107,0.0117
RNASE13,107,0.0117
TONSL,107,0.0117
AFP,107,0.0117
GCNT2,107,0.0117
GNPDA2,107,0.0117
SHD,107,0.0117
DUS2,107,0.0117
PLSCR5,107,0.0117
COLEC11,107,0.0117
PSG3,107,0.0117
TRMT61B,107,0.0117
CHTF8,107,0.0117
PSMC3IP,107,0.0117
EDEM1,107,0.0117
PSMD13,107,0.0117
FAAH2,107,0.0117
FUOM,107,0.0117
ITGB1BP1,107,0.0117
MRPL53,107,0.0117
SLC10A1,107,0.0117
LYZL6,107,0.0117
CBR1,107,0.0117
LACTB2,107,0.0117
QPCTL,107,0.0117
UGDH,107,0.0117
ADH4,107,0.0117
LGALS3,107,0.0117
WDR54,107,0.0117
BPGM,107,0.0117
DTWD1,107,0.0117
COX15,106,0.0115
CNGA3,106,0.0115
METAP1D,106,0.0115
GFM2,106,0.0115
OSGEPL1,106,0.0115
PLA2G5,106,0.0115
MYG1,106,0.0115
RPL13A,106,0.0115
DEFA4,106,0.0115
UGT1A10,106,0.0115
CRNN,106,0.0115
EIF2B1,106,0.0115
ABHD17A,106,0.0115
LIPT2,106,0.0115
TAGLN,106,0.0115
NDUFB5,106,0.0115
KLHL41,106,0.0115
SIGMAR1,106,0.0115
TIGD3,106,0.0115
PFN3,106,0.0115
MLYCD,106,0.0115
SLC1A1,106,0.0115
TSEN2,106,0.0115
PPCS,106,0.0115
PNLIP,106,0.0115
SYCN,106,0.0115
NAPRT,106,0.0115
EMG1,106,0.0115
INSL6,106,0.0115
CFAP144,106,0.0115
XRCC5,106,0.0115
MRPS26,106,0.0115
CFAP119,106,0.0115
FBXO16,106,0.0115
SRFBP1,106,0.0115
DHX37,106,0.0115
METTL1,106,0.0115
PIERCE1,106,0.0115
P4HTM,106,0.0115
CLN5,106,0.0115
RFPL1,106,0.0115
SPR,106,0.0115
LYZL1,106,0.0115
RPA3,106,0.0115
TRMT10C,105,0.0114
PTCD2,105,0.0114
MELTF,105,0.0114
A3GALT2,105,0.0114
EFHD2,105,0.0114
DDI1,105,0.0114
GNPDA1,105,0.0114
CA7,105,0.0114
MED8,105,0.0114
PGF,105,0.0114
PSMD1,105,0.0114
HAPLN1,105,0.0114
RAB4B,105,0.0114
RMND5B,105,0.0114
HEXD,105,0.0114
MZF1,105,0.0114
TFR2,105,0.0114
TWNK,105,0.0114
LMAN1,105,0.0114
IL4,105,0.0114
A4GNT,105,0.0114
UCHL1,105,0.0114
MPHOSPH6,105,0.0114
SPG21,105,0.0114
TIMM17A,105,0.0114
POGLUT2,105,0.0114
ACOT4,105,0.0114
SEC14L3,105,0.0114
CTRL,105,0.0114
MVD,105,0.0114
MRPL13,105,0.0114
RAB28,105,0.0114
WNT8B,105,0.0114
PSMD3,105,0.0114
SAT2,105,0.0114
NAE1,105,0.0114
RDH12,105,0.0114
GLYAT,105,0.0114
CAV3,105,0.0114
DHX32,105,0.0114
MDP1,105,0.0114
SIM2,104,0.0113
RSPH9,104,0.0113
RNASE2,104,0.0113
PLAU,104,0.0113
GALNT18,104,0.0113
DUSP29,104,0.0113
COG2,104,0.0113
NPR2,104,0.0113
ANGPTL3,104,0.0113
ARSJ,104,0.0113
B3GLCT,104,0.0113
METTL23,104,0.0113
B3GNT4,104,0.0113
THG1L,104,0.0113
RIT1,104,0.0113
PDSS1,104,0.0113
CRYBB2,104,0.0113
TSPYL4,104,0.0113
XRCC1,104,0.0113
HEXA,104,0.0113
POMC,104,0.0113
MRRF,104,0.0113
FGL2,104,0.0113
EPRS1,104,0.0113
SOD1,104,0.0113
FGF11,104,0.0113
CLC,104,0.0113
BUD23,104,0.0113
CAPZA3,104,0.0113
KCNE3,104,0.0113
AOC2,104,0.0113
DMC1,104,0.0113
CIMIP2B,104,0.0113
ORAI3,104,0.0113
H3C8,104,0.0113
ENPP6,104,0.0113
PDCD10,104,0.0113
TBC1D24,104,0.0113
BLOC1S1,104,0.0113
NT5E,104,0.0113
PPP5C,104,0.0113
FBP1,104,0.0113
GPHB5,104,0.0113
ACSM2A,104,0.0113
ACOD1,104,0.0113
TGFB2,104,0.0113
GLS2,104,0.0113
ACTRT3,103,0.0112
INMT,103,0.0112
IGLV8-61,103,0.0112
FKTN,103,0.0112
MRFAP1,103,0.0112
RGPD8,103,0.0112
IL27,103,0.0112
TCP11L1,103,0.0112
RPTOR,103,0.0112
SCGN,103,0.0112
MORN3,103,0.0112
H2AC16,103,0.0112
DUS4L,103,0.0112
PRKAB1,103,0.0112
CSGALNACT1,103,0.0112
LGI3,103,0.0112
EFCAB9,103,0.0112
SAMD9L,103,0.0112
UGT1A4,103,0.0112
CHMP5,103,0.0112
HINT1,103,0.0112
HAUS1,103,0.0112
ATPAF2,103,0.0112
ARMC6,103,0.0112
FUT10,103,0.0112
DCAF13,103,0.0112
DCDC2,103,0.0112
MON1B,103,0.0112
GUCA1C,103,0.0112
PI15,103,0.0112
TTC33,103,0.0112
MTRF1,103,0.0112
C1GALT1,103,0.0112
MRPL42,103,0.0112
PNPLA5,103,0.0112
NDUFA6,103,0.0112
PEF1,103,0.0112
PRSS50,103,0.0112
TMEM126B,103,0.0112
RABGGTA,103,0.0112
BCO2,103,0.0112
SESN3,103,0.0112
TULP1,103,0.0112
TUBA4B,103,0.0112
MAP3K6,103,0.0112
GATC,103,0.0112
H2AC12,103,0.0112
NPHP3,103,0.0112
AQP5,103,0.0112
FCN1,103,0.0112
GATD3,103,0.0112
CYP2E1,103,0.0112
TLR1,103,0.0112
TPD52L3,102,0.0111
LARGE1,102,0.0111
CCNB1,102,0.0111
ERAP1,102,0.0111
TRPM7,102,0.0111
GNB3,102,0.0111
PNPT1,102,0.0111
NSG1,102,0.0111
SH3TC1,102,0.0111
FAM200C,102,0.0111
GPX5,102,0.0111
MREG,102,0.0111
VNN1,102,0.0111
HK1,102,0.0111
ELAC2,102,0.0111
NRN1L,102,0.0111
ZNF500,102,0.0111
H2BC7,102,0.0111
MAN2B1,102,0.0111
ACP2,102,0.0111
HSD17B13,102,0.0111
SNCG,102,0.0111
UBA1,102,0.0111
CYP4F3,102,0.0111
CLHC1,102,0.0111
EXTL3,102,0.0111
NOLC1,102,0.0111
NAALADL2,102,0.0111
WRAP73,102,0.0111
PRSS27,102,0.0111
UBD,102,0.0111
VCPKMT,102,0.0111
KCNJ2,102,0.0111
CHRND,102,0.0111
MTFP1,102,0.0111
BAIAP2L1,102,0.0111
C14orf28,101,0.011
AADAT,101,0.011
EMC8,101,0.011
B4GALT2,101,0.011
IL13,101,0.011
WDR55,101,0.011
FBXO22,101,0.011
PAPOLB,101,0.011
TRPM6,101,0.011
RNASE10,101,0.011
SRP68,101,0.011
PNMT,101,0.011
TYW5,101,0.011
