Gene_symbol,Count,Proportion(%)
LRFN4,579,0.0076
FANCB,579,0.0076
LRRC45,579,0.0076
RGL2,579,0.0076
ZNF419,579,0.0076
SLC22A9,579,0.0076
PRDM1,578,0.0076
IKBKB,578,0.0076
ZSCAN2,578,0.0076
ZNF484,578,0.0076
AP2A2,578,0.0076
AKAP17A,577,0.0076
PRRT4,577,0.0076
SEMA3D,577,0.0076
ZFP62,577,0.0076
ADAM17,577,0.0076
LY9,577,0.0076
FBXO34,577,0.0076
ZNF816,577,0.0076
ZMYND15,577,0.0076
NNT,576,0.0076
ARHGAP10,576,0.0076
STRA6,576,0.0076
PFKP,576,0.0076
SLC22A12,576,0.0076
TRNT1,576,0.0076
AMPD3,576,0.0076
SVOPL,576,0.0076
ANKIB1,576,0.0076
CEBPA,576,0.0076
SWT1,575,0.0076
DMRT3,575,0.0076
PLEKHM3,575,0.0076
NVL,575,0.0076
PBXIP1,575,0.0076
TMEM63C,575,0.0076
MED26,575,0.0076
TTK,575,0.0076
ZNF77,575,0.0076
NBPF3,575,0.0076
ARHGEF33,575,0.0076
CNNM1,575,0.0076
HAUS5,574,0.0075
CHST6,574,0.0075
VSIG10L,574,0.0075
CYP4F12,574,0.0075
AGBL2,574,0.0075
CAPN9,574,0.0075
LGALS3BP,574,0.0075
SLC4A4,574,0.0075
FURIN,574,0.0075
ZDHHC11,574,0.0075
TRPV6,574,0.0075
C2CD2,574,0.0075
UGT1A3,573,0.0075
PYROXD2,573,0.0075
PIGT,573,0.0075
ADRA1D,573,0.0075
UNC45B,573,0.0075
KRT78,573,0.0075
LARGE1,573,0.0075
ABCG2,573,0.0075
MKRN3,573,0.0075
GAS2L3,573,0.0075
ZNF267,573,0.0075
LRRIQ3,573,0.0075
SELENOO,572,0.0075
TNPO3,572,0.0075
PSG2,572,0.0075
TPCN1,572,0.0075
DMGDH,572,0.0075
PPP1R12A,572,0.0075
BFSP1,572,0.0075
SLC4A1AP,572,0.0075
ALOX12B,572,0.0075
LRRC8A,572,0.0075
FH,572,0.0075
CYP11B2,571,0.0075
CEP131,571,0.0075
CAPN10,571,0.0075
AGGF1,571,0.0075
ICAM1,571,0.0075
NCAM2,571,0.0075
FIGN,571,0.0075
RABEP2,571,0.0075
ZBTB24,571,0.0075
ZC3H12C,571,0.0075
TMC7,571,0.0075
ACSBG1,571,0.0075
LSS,571,0.0075
VPS53,571,0.0075
RTN2,571,0.0075
TBC1D10B,571,0.0075
ZNF790,571,0.0075
SUSD5,571,0.0075
LRRFIP2,571,0.0075
ENPP2,571,0.0075
SCEL,571,0.0075
NOP9,571,0.0075
SYDE1,571,0.0075
GOLGA5,571,0.0075
SLC6A20,570,0.0075
PHOX2B,570,0.0075
RNF157,570,0.0075
CHGB,570,0.0075
GRIK5,570,0.0075
FAM83E,570,0.0075
SLC22A2,570,0.0075
IL21R,570,0.0075
KRT81,570,0.0075
KRIT1,570,0.0075
TRHDE,570,0.0075
SP110,570,0.0075
GRAMD1A,570,0.0075
GPAM,569,0.0075
LSG1,569,0.0075
QSOX2,569,0.0075
RNF169,569,0.0075
ZNF606,569,0.0075
RNASEL,568,0.0075
TBXAS1,568,0.0075
DHX30,568,0.0075
ZNF432,568,0.0075
SIK2,568,0.0075
RASA2,568,0.0075
SLC22A11,568,0.0075
APLP2,568,0.0075
ZNF549,567,0.0074
CDKL5,567,0.0074
SLCO1C1,567,0.0074
FANCE,567,0.0074
CDH7,567,0.0074
ZNF780A,567,0.0074
N4BP1,567,0.0074
TLR4,567,0.0074
NPAS2,567,0.0074
ZBTB10,567,0.0074
EARS2,567,0.0074
LRRC27,566,0.0074
SDAD1,566,0.0074
FTCD,566,0.0074
CYP4F3,566,0.0074
NEK4,566,0.0074
ALOX5,566,0.0074
TRIM28,565,0.0074
ZBED6,565,0.0074
ZNF48,565,0.0074
SLC1A7,565,0.0074
SPNS2,565,0.0074
OPN4,565,0.0074
ZNF517,565,0.0074
SLC8B1,565,0.0074
UROC1,565,0.0074
PODN,565,0.0074
NSUN7,565,0.0074
GRIK3,565,0.0074
POLR3E,565,0.0074
KARS1,565,0.0074
DNAAF3,565,0.0074
CDHR4,565,0.0074
CES5A,565,0.0074
ANKLE1,565,0.0074
CD44,565,0.0074
UIMC1,564,0.0074
NASP,564,0.0074
CCDC138,564,0.0074
KCNB2,564,0.0074
TTC12,564,0.0074
SRRM4,564,0.0074
HNRNPUL2,564,0.0074
MEIOC,564,0.0074
LILRA4,564,0.0074
GOLGA8S,564,0.0074
FAM20C,564,0.0074
CLEC4F,564,0.0074
ARHGAP12,564,0.0074
MTMR11,564,0.0074
CFAP99,563,0.0074
AACS,563,0.0074
TBC1D14,563,0.0074
VGF,563,0.0074
FBLN1,563,0.0074
UNC5A,563,0.0074
GTPBP3,563,0.0074
TRPC7,563,0.0074
FIGNL1,563,0.0074
ZNF587,563,0.0074
MPHOSPH8,563,0.0074
FYB1,563,0.0074
PPP1R37,563,0.0074
SLCO4C1,563,0.0074
MINDY2,563,0.0074
AGMO,563,0.0074
DPP7,563,0.0074
FAM111B,563,0.0074
ACSBG2,563,0.0074
OAS2,563,0.0074
VEZT,562,0.0074
PGBD2,562,0.0074
OSBPL10,562,0.0074
RNF20,562,0.0074
CYP2A6,562,0.0074
TEX10,562,0.0074
AKAP8L,562,0.0074
PDILT,562,0.0074
NUAK2,562,0.0074
THEMIS,562,0.0074
FAM111A,561,0.0074
TBX2,561,0.0074
ADCY1,561,0.0074
VRTN,561,0.0074
ASPSCR1,561,0.0074
CCNB3,561,0.0074
ZNF792,560,0.0074
SLC22A14,560,0.0074
CCDC17,560,0.0074
KRT9,560,0.0074
SHKBP1,560,0.0074
GRK4,560,0.0074
CACTIN,560,0.0074
TNS4,560,0.0074
PIK3R2,560,0.0074
ISLR2,560,0.0074
KDM5C,560,0.0074
SELE,560,0.0074
OTOP2,560,0.0074
GARIN3,559,0.0073
HDGFL2,559,0.0073
GARIN4,559,0.0073
PTH2R,559,0.0073
SPAG16,559,0.0073
IFT81,559,0.0073
ATXN7L1,559,0.0073
SEMA3C,559,0.0073
ZNF654,559,0.0073
DAXX,559,0.0073
PUS7L,559,0.0073
IGKV4-1,559,0.0073
MIPEP,559,0.0073
PRR35,558,0.0073
NOX3,558,0.0073
IDS,558,0.0073
NTN3,558,0.0073
CYP2W1,558,0.0073
IQCB1,558,0.0073
VPS9D1,558,0.0073
CAPN13,558,0.0073
GOLGA1,558,0.0073
ADAM32,558,0.0073
ELL,558,0.0073
TCN2,557,0.0073
LHCGR,557,0.0073
NEIL3,557,0.0073
FAM151A,557,0.0073
PPP6R2,557,0.0073
TAF3,557,0.0073
WDCP,557,0.0073
BBS1,557,0.0073
DGKK,557,0.0073
RABGAP1,557,0.0073
GYS2,557,0.0073
KDM4A,557,0.0073
ADGRA1,557,0.0073
GLB1L3,557,0.0073
ZNF333,557,0.0073
SLC16A3,556,0.0073
HNF1B,556,0.0073
CMTR2,556,0.0073
METTL25,556,0.0073
TMCC2,556,0.0073
PCSK1,556,0.0073
PHTF1,556,0.0073
PDXDC1,556,0.0073
PIP5K1C,556,0.0073
LARP4B,556,0.0073
SLCO1A2,555,0.0073
ELP2,555,0.0073
GTPBP4,555,0.0073
SLFN14,555,0.0073
NAA16,555,0.0073
TCTN3,555,0.0073
GASK1B,555,0.0073
ZNF559,555,0.0073
CASC3,555,0.0073
KHNYN,555,0.0073
CFI,554,0.0073
SPMIP4,554,0.0073
GPD2,554,0.0073
FRMD6,554,0.0073
ALPP,554,0.0073
BMPR1B,554,0.0073
RAG2,554,0.0073
KRT32,554,0.0073
FOXC1,554,0.0073
ARNT2,554,0.0073
OR4A16,554,0.0073
MAMDC2,553,0.0073
PIGZ,553,0.0073
LRRC24,553,0.0073
NME8,553,0.0073
CATSPER2,553,0.0073
SNAP91,553,0.0073
USP45,553,0.0073
MPL,553,0.0073
ITPRIP,553,0.0073
TNKS2,553,0.0073
NRDC,553,0.0073
WSCD1,553,0.0073
GNE,552,0.0073
ZSWIM2,552,0.0073
NOP53,552,0.0073
ENTPD8,552,0.0073
ZNF468,552,0.0073
NPAS4,552,0.0073
F13A1,552,0.0073
AAAS,551,0.0072
IL7R,551,0.0072
NDST4,551,0.0072
P2RY11,551,0.0072
EP400,551,0.0072
C2CD2L,551,0.0072
ZNF782,551,0.0072
CCAR1,551,0.0072
TNFRSF6B,550,0.0072
CC2D1B,550,0.0072
SYCP2L,550,0.0072
FASTKD2,550,0.0072
SEC23B,550,0.0072
ARID3A,550,0.0072
PJA2,550,0.0072
CLIP4,550,0.0072
KY,550,0.0072
ZNF214,550,0.0072
SLC6A13,550,0.0072
USP9Y,549,0.0072
KRT38,549,0.0072
ANXA11,549,0.0072
PARP12,549,0.0072
ANO4,549,0.0072
UBXN6,549,0.0072
NCL,549,0.0072
DHX58,549,0.0072
PRDM4,549,0.0072
SLC5A10,549,0.0072
GPRIN2,549,0.0072
RETSAT,549,0.0072
SLC25A13,548,0.0072
IRX4,548,0.0072
CD276,548,0.0072
ZBTB7C,548,0.0072
KIAA1958,548,0.0072
ZNF235,548,0.0072
SLC2A1,548,0.0072
SCART1,548,0.0072
SH3BP1,548,0.0072
LRRC14B,548,0.0072
SYCP1,548,0.0072
ATAD3C,547,0.0072
PIWIL4,547,0.0072
TMEM127,547,0.0072
XPOT,547,0.0072
MATR3,547,0.0072
ADCY2,547,0.0072
ZNF175,547,0.0072
SLC28A2,547,0.0072
ACSS3,547,0.0072
TMEM104,547,0.0072
USP17L1,546,0.0072
BMP6,546,0.0072
KANK3,546,0.0072
ZW10,546,0.0072
SLC22A13,546,0.0072
BACH1,546,0.0072
PIK3CB,546,0.0072
RUFY1,546,0.0072
NFE2L1,546,0.0072
NUP107,546,0.0072
DGCR2,546,0.0072
NPNT,546,0.0072
RASIP1,546,0.0072
ZNF710,546,0.0072
VCAM1,546,0.0072
OR4C15,546,0.0072
IL22RA1,546,0.0072
ZDHHC5,545,0.0072
GOLGA8K,545,0.0072
PRMT9,545,0.0072
FDFT1,545,0.0072
GPR135,545,0.0072
DDR2,545,0.0072
HRG,545,0.0072
FAM20A,545,0.0072
SLC24A4,545,0.0072
HAUS3,545,0.0072
SBSN,545,0.0072
STIM2,545,0.0072
FER,544,0.0071
SYBU,544,0.0071
UGT1A10,544,0.0071
SERINC2,544,0.0071
SND1,544,0.0071
KIF3C,544,0.0071
ERICH1,544,0.0071
AAK1,544,0.0071
TLE6,544,0.0071
ADGRL4,544,0.0071
GLIS2,543,0.0071
RHPN2,543,0.0071
KRT33A,543,0.0071
KRT85,543,0.0071
PRC1,543,0.0071
DPY19L2,543,0.0071
HID1,543,0.0071
DYTN,543,0.0071
TGFBR1,543,0.0071
TBC1D12,543,0.0071
DTX3L,543,0.0071
GLB1L,543,0.0071
MFSD9,543,0.0071
ATP2B3,543,0.0071
PIF1,543,0.0071
OS9,543,0.0071
FZD10,542,0.0071
ZNF221,542,0.0071
CCDC186,542,0.0071
MSR1,542,0.0071
PPFIA3,542,0.0071
F11,542,0.0071
APBA2,542,0.0071
SLC39A6,542,0.0071
DHTKD1,542,0.0071
ANKRD6,541,0.0071
FAM222B,541,0.0071
RUBCNL,541,0.0071
ZNF865,541,0.0071
ACVRL1,541,0.0071
GPR153,541,0.0071
SPNS3,541,0.0071
TRIM67,541,0.0071
MAP7D3,541,0.0071
CYP1A2,541,0.0071
REPS1,541,0.0071
DNAJC21,540,0.0071
MX1,540,0.0071
SV2A,540,0.0071
PARP15,540,0.0071
MFSD6,540,0.0071
MMP2,540,0.0071
ACLY,540,0.0071
TTLL2,540,0.0071
TRPV2,540,0.0071
GFM2,540,0.0071
ZNF169,540,0.0071
ZNF492,540,0.0071
GPATCH3,540,0.0071
GZF1,540,0.0071
PRKN,540,0.0071
SP100,540,0.0071
LRRN2,540,0.0071
NRG1,539,0.0071
ISM2,539,0.0071
EEFSEC,539,0.0071
UGT2B4,539,0.0071
PTGIS,539,0.0071
SLC9A5,539,0.0071
PPP4R3B,539,0.0071
MARCHF7,539,0.0071
TP73,539,0.0071
CPT2,539,0.0071
SNTB1,539,0.0071
PTGS1,539,0.0071
RXFP2,539,0.0071
GALNT6,538,0.0071
CDH9,538,0.0071
COLEC12,538,0.0071
CHST3,538,0.0071
PLCD4,538,0.0071
SUPT5H,538,0.0071
MORN1,538,0.0071
BICDL2,538,0.0071
GPR155,538,0.0071
MYBL2,537,0.0071
SLC22A24,537,0.0071
STRIP1,537,0.0071
AP1B1,537,0.0071
TRIP10,537,0.0071
MARS2,537,0.0071
CYP4A11,537,0.0071
ZBTB47,537,0.0071
BCHE,537,0.0071
LNX2,537,0.0071
ZWILCH,536,0.007
PUM2,536,0.007
PNN,536,0.007
GRK1,536,0.007
BPIFB3,536,0.007
KRT79,536,0.007
ATF4,536,0.007
ARHGAP40,536,0.007
KRT16,536,0.007
TMEM214,536,0.007
RUFY4,536,0.007
PHF14,536,0.007
APBB1,536,0.007
IKBKE,536,0.007
CCDC102A,536,0.007
TNIP1,536,0.007
ARHGEF38,535,0.007
SV2B,535,0.007
SP1,535,0.007
SPATA18,535,0.007
PGBD1,535,0.007
CETP,535,0.007
DCAF1,535,0.007
CYP2A13,535,0.007
NCAPH,535,0.007
CYP2C9,535,0.007
ARHGAP28,534,0.007
PACS2,534,0.007
SIGLEC5,534,0.007
ZNF846,534,0.007
EPB42,534,0.007
LRFN3,534,0.007
TTYH3,534,0.007
ASAP1,534,0.007
ZCCHC8,534,0.007
GJA8,533,0.007
KLHL29,533,0.007
ZNF417,533,0.007
NLN,533,0.007
ZBTB48,533,0.007
TSGA10,533,0.007
CYP4F2,533,0.007
HOOK1,533,0.007
CDH10,533,0.007
FANCL,533,0.007
ACTR5,532,0.007
FAM171B,532,0.007
EFTUD2,532,0.007
CYP4A22,532,0.007
DENND1B,532,0.007
ZNF45,532,0.007
UGT1A9,532,0.007
ASPH,532,0.007
KRTAP10-4,532,0.007
PDS5A,532,0.007
NOL11,532,0.007
ANTXRL,532,0.007
SIX4,532,0.007
FAP,531,0.007
DPP4,531,0.007
SLITRK1,531,0.007
RPS6KB2,531,0.007
MTMR10,531,0.007
IDE,531,0.007
PRDM5,531,0.007
ENTPD2,531,0.007
SLC39A5,531,0.007
MIER2,531,0.007
TRPC4,531,0.007
EML2,531,0.007
PTPRK,531,0.007
IPO5,530,0.007
PRMT7,530,0.007
PLEKHG7,530,0.007
SCNN1G,530,0.007
HSPA4L,530,0.007
SLC11A1,530,0.007
LONRF1,530,0.007
GPC5,530,0.007
STAT6,530,0.007
AR,530,0.007
TPX2,530,0.007
ZNF14,530,0.007
RPS6KA4,530,0.007
DMRTA1,530,0.007
TMEM108,530,0.007
CRTC3,529,0.0069
NAPRT,529,0.0069
P2RX7,529,0.0069
ZNF257,529,0.0069
CEP57,529,0.0069
APCDD1L,529,0.0069
WRAP53,529,0.0069
PAK5,529,0.0069
SLC5A4,529,0.0069
EFCAB12,529,0.0069
FCRL4,529,0.0069
F12,529,0.0069
AFG3L2,529,0.0069
DHX32,528,0.0069
H1-6,528,0.0069
SAMD4A,528,0.0069
SLC2A9,528,0.0069
ZNF93,528,0.0069
MITF,528,0.0069
UNC93B1,528,0.0069
CFAP45,528,0.0069
KIF2C,528,0.0069
JPH1,528,0.0069
FKTN,528,0.0069
POM121L12,528,0.0069
KMT5B,528,0.0069
XRN2,528,0.0069
CAPN1,528,0.0069
RABEP1,528,0.0069
FOXP4,527,0.0069
TRIM45,527,0.0069
COPG1,527,0.0069
RNPEP,527,0.0069
FLVCR1,527,0.0069
CD180,527,0.0069
PTH1R,527,0.0069
NCKAP1,527,0.0069
GPR108,527,0.0069
CCDC81,527,0.0069
ZNF626,527,0.0069
GPAA1,526,0.0069
NTSR1,526,0.0069
IL1RL1,526,0.0069
DHX8,526,0.0069
CYP4V2,526,0.0069
GGT5,526,0.0069
CYP7B1,526,0.0069
GALNT8,526,0.0069
SPDL1,525,0.0069
UGT2B7,525,0.0069
ZNF284,525,0.0069
IFT70B,525,0.0069
KRT35,525,0.0069
ZNF215,525,0.0069
PPP1R16A,525,0.0069
CYP2F1,525,0.0069
CHRND,524,0.0069
MORC3,524,0.0069
DOK2,524,0.0069
ZNF573,524,0.0069
PEX13,524,0.0069
RSBN1,524,0.0069
IL2RB,524,0.0069
RARS2,524,0.0069
TMEM184A,524,0.0069
ROCK1,524,0.0069
RFX2,524,0.0069
FOXH1,524,0.0069
HUNK,524,0.0069
SLC6A1,524,0.0069
SH2B3,524,0.0069
PKMYT1,523,0.0069
SLC27A2,523,0.0069
XRCC1,523,0.0069
POLH,523,0.0069
NCSTN,523,0.0069
BCL11A,523,0.0069
TBX5,523,0.0069
ZNF555,523,0.0069
ZHX1,523,0.0069
MARK3,523,0.0069
PCDH11X,523,0.0069
GRIK2,523,0.0069
RHOBTB1,523,0.0069
EIF2AK1,522,0.0069
BPTF,522,0.0069
ZNF234,522,0.0069
KRT4,522,0.0069
KRT34,522,0.0069
C17orf80,522,0.0069
DHX33,522,0.0069
SCG2,522,0.0069
RASAL1,522,0.0069
TLR2,522,0.0069
FAM234B,522,0.0069
CRTC2,522,0.0069
NKX2-5,522,0.0069
ZNF599,522,0.0069
ADGRE3,522,0.0069
ZNF783,521,0.0068
MAP9,521,0.0068
KDM7A,521,0.0068
RBFOX1,521,0.0068
RASGRP3,521,0.0068
ZC3H11A,521,0.0068
TRIM71,521,0.0068
KIR3DL2,521,0.0068
WDR75,521,0.0068
SLC5A5,521,0.0068
PMEL,521,0.0068
SPART,521,0.0068
GUCY1A1,521,0.0068
ZSCAN5C,521,0.0068
TJAP1,521,0.0068
BRSK2,520,0.0068
VAV1,520,0.0068
IRGQ,520,0.0068
SLC2A6,520,0.0068
UNC93A,520,0.0068
GJA10,520,0.0068
STRN4,520,0.0068
A1BG,520,0.0068
CD19,520,0.0068
CACNA2D2,520,0.0068
ARHGAP4,520,0.0068
ALPL,520,0.0068
SUPT20H,520,0.0068
GPC3,519,0.0068
L3MBTL3,519,0.0068
PLA2G3,519,0.0068
PDE8B,519,0.0068
RARS1,519,0.0068
NEK11,519,0.0068
LARP4,519,0.0068
PAXBP1,519,0.0068
PRAMEF12,519,0.0068
RRP8,519,0.0068
TUBGCP3,519,0.0068
SRMS,519,0.0068
DTNB,519,0.0068
PDGFRL,519,0.0068
IREB2,519,0.0068
EME2,519,0.0068
KRT17,518,0.0068
METTL13,518,0.0068
NPIPB15,518,0.0068
IL23R,518,0.0068
MUS81,518,0.0068
HIF1A,518,0.0068
SLC27A6,518,0.0068
SIAE,518,0.0068
PUM1,518,0.0068
ZNF251,518,0.0068
SLC39A10,518,0.0068
C1orf94,518,0.0068
PALMD,517,0.0068
ALOX12,517,0.0068
CBS,517,0.0068
ECT2,517,0.0068
PRKD2,517,0.0068
PRSS55,517,0.0068
ZNF233,517,0.0068
SUGP1,517,0.0068
RXFP1,517,0.0068
ZNF317,517,0.0068
ETFDH,517,0.0068
GUSB,517,0.0068
COG3,517,0.0068
VPS51,517,0.0068
TEDC1,516,0.0068
UBXN11,516,0.0068
TTYH2,516,0.0068
SLC17A8,516,0.0068
ENPP7,516,0.0068
LARP7,516,0.0068
CAPN14,516,0.0068
ZNF732,516,0.0068
SPTY2D1,515,0.0068
PIK3C3,515,0.0068
DNAJC14,515,0.0068
ICAM3,515,0.0068
BRD7,515,0.0068
MTHFR,515,0.0068
VRK2,515,0.0068
SOX7,515,0.0068
CHML,515,0.0068
SAMD15,515,0.0068
TTC7B,515,0.0068
KLHL35,515,0.0068
TNFRSF8,514,0.0068
PTPN12,514,0.0068
NCAM1,514,0.0068
PRPF4B,514,0.0068
DBF4B,514,0.0068
FLRT2,514,0.0068
MEX3B,514,0.0068
MAP2K2,514,0.0068
OR52M1,514,0.0068
MTSS1,514,0.0068
SLC9A9,514,0.0068
DNM1,514,0.0068
RELB,514,0.0068
BEST3,514,0.0068
SLC47A1,514,0.0068
C5orf34,514,0.0068
CYP1A1,514,0.0068
USP25,513,0.0067
PKN2,513,0.0067
NOX4,513,0.0067
EPN1,513,0.0067
ST6GALNAC1,513,0.0067
GTF2IRD1,513,0.0067
UGT2A2,513,0.0067
UGT1A8,513,0.0067
IFT80,513,0.0067
CALCOCO1,513,0.0067
NUFIP2,513,0.0067
RASGRP4,513,0.0067
COLQ,513,0.0067
WIPF1,513,0.0067
TLR6,512,0.0067
LINGO4,512,0.0067
CCDC85A,512,0.0067
GPR37,512,0.0067
KIFC1,512,0.0067
ANGEL1,512,0.0067
ANO10,512,0.0067
FOXC2,512,0.0067
GAREM2,512,0.0067
FOXK1,512,0.0067
ZBTB41,512,0.0067
KRT24,512,0.0067
THEMIS2,512,0.0067
NGEF,511,0.0067
SLC6A17,511,0.0067
LILRA6,511,0.0067
RPS6KA5,511,0.0067
SPATA2,511,0.0067
TUB,511,0.0067
RRP1B,511,0.0067
MAPK8IP1,511,0.0067
RAD51D,511,0.0067
PARP8,511,0.0067
TBK1,511,0.0067
VPS41,511,0.0067
ZNF668,511,0.0067
CHDH,511,0.0067
ZC3H11C,511,0.0067
USP37,511,0.0067
CHST12,510,0.0067
OR11H12,510,0.0067
ZFR,510,0.0067
DYRK1B,510,0.0067
CDK4,510,0.0067
L3MBTL2,510,0.0067
LRRC41,510,0.0067
CCPG1,510,0.0067
LRRC36,510,0.0067
RNF214,510,0.0067
PHACTR4,510,0.0067
SNTG2,510,0.0067
PARPBP,510,0.0067
ZNF256,510,0.0067
PAN3,510,0.0067
CD2AP,510,0.0067
C12orf40,509,0.0067
KIF5B,509,0.0067
KDM1B,509,0.0067
OR2T27,509,0.0067
GPR75,509,0.0067
IPO9,509,0.0067
ZNF219,509,0.0067
GRIA1,509,0.0067
MAPK6,509,0.0067
MMP20,508,0.0067
EXOC1,508,0.0067
TESK2,508,0.0067
EXTL1,508,0.0067
MUC21,508,0.0067
ZNF189,508,0.0067
VANGL1,508,0.0067
ZNF775,508,0.0067
ZNF519,508,0.0067
CCDC148,508,0.0067
SLC26A7,508,0.0067
ZNF479,508,0.0067
SEMA3B,508,0.0067
GIPR,507,0.0067
GSDMC,507,0.0067
KRT13,507,0.0067
GLE1,507,0.0067
ZNF672,507,0.0067
BBS7,507,0.0067
STRN,507,0.0067
DIPK1B,507,0.0067
FBXO30,507,0.0067
PPP2R3B,507,0.0067
TAOK3,507,0.0067
KCNT2,507,0.0067
RPE65,507,0.0067
USO1,507,0.0067
PAXIP1,506,0.0066
FKBP10,506,0.0066
FSIP1,506,0.0066
SLC52A3,506,0.0066
CCDC175,506,0.0066
WDR91,506,0.0066
ZIC5,506,0.0066
ZNF100,506,0.0066
ZNF613,506,0.0066
MBOAT7,506,0.0066
ZNF510,506,0.0066
FMNL2,506,0.0066
KRTAP16-1,505,0.0066
IL27RA,505,0.0066
USP44,505,0.0066
KBTBD11,505,0.0066
PDE1C,505,0.0066
MIGA2,505,0.0066
SLC22A3,505,0.0066
MYOC,505,0.0066
MCOLN1,505,0.0066
STRN3,505,0.0066
RETREG1,505,0.0066
MMUT,505,0.0066
FAM47A,505,0.0066
NLRP6,505,0.0066
FOXO3,505,0.0066
EFEMP2,505,0.0066
CCNL2,505,0.0066
RASSF7,504,0.0066
ZNF556,504,0.0066
EDEM1,504,0.0066
RFT1,504,0.0066
RAP1GAP2,504,0.0066
CDC25B,504,0.0066
CCDC62,504,0.0066
DNAI2,504,0.0066
GOLGA6B,504,0.0066
RNF19A,504,0.0066
DHX35,504,0.0066
ADGRG3,504,0.0066
SHQ1,504,0.0066
PCIF1,504,0.0066
ZNF311,503,0.0066
COASY,503,0.0066
CDH8,503,0.0066
EFS,503,0.0066
USH1G,503,0.0066
FGGY,503,0.0066
KRT37,503,0.0066
FZD4,503,0.0066
F13B,503,0.0066
CDC42EP1,503,0.0066
KCNA10,503,0.0066
DNTTIP2,503,0.0066
PROSER2,503,0.0066
MTPAP,503,0.0066
HIRA,503,0.0066
ADCK2,503,0.0066
RSC1A1,503,0.0066
CEACAM20,503,0.0066
SFMBT1,502,0.0066
SSTR5,502,0.0066
RBM14,502,0.0066
ZNF653,502,0.0066
CHERP,502,0.0066
SHPK,502,0.0066
GFAP,502,0.0066
KRTAP10-6,502,0.0066
GALNT3,502,0.0066
RNF6,502,0.0066
CPT1B,502,0.0066
MAPK4,502,0.0066
BTNL9,502,0.0066
CAPN2,502,0.0066
KIF4A,501,0.0066
IPO7,501,0.0066
UTP25,501,0.0066
MMP14,501,0.0066
IGSF21,501,0.0066
TRIM24,501,0.0066
SLC7A7,501,0.0066
ZNF155,501,0.0066
ACSL5,501,0.0066
ST6GAL2,501,0.0066
POTEM,501,0.0066
MEP1B,501,0.0066
ADAM23,501,0.0066
ANKRD55,501,0.0066
MED17,500,0.0066
ANKRD13D,500,0.0066
PLD4,500,0.0066
COG2,500,0.0066
RPN2,500,0.0066
SLC13A2,500,0.0066
ACSL1,500,0.0066
SSTR4,500,0.0066
ACTN4,500,0.0066
FMO3,500,0.0066
ZNF678,500,0.0066
TSGA10IP,500,0.0066
ELOA,500,0.0066
SLC35G4,499,0.0066
MAP6,499,0.0066
SLC28A3,499,0.0066
FBXO43,499,0.0066
HSPA12B,499,0.0066
ZSCAN18,499,0.0066
ZSCAN5A,499,0.0066
CAND1,499,0.0066
HDAC10,499,0.0066
WIPF3,499,0.0066
IFT70A,499,0.0066
LGI3,499,0.0066
CCDC96,499,0.0066
MAVS,499,0.0066
FHIP2A,498,0.0065
ESR2,498,0.0065
MARCO,498,0.0065
GRK7,498,0.0065
ZNF765,498,0.0065
CCKBR,498,0.0065
KRT10,498,0.0065
SMARCE1,498,0.0065
EXOC3,498,0.0065
AMIGO3,498,0.0065
ZNF398,498,0.0065
CCDC60,498,0.0065
AIP,498,0.0065
HBS1L,497,0.0065
UGT2A3,497,0.0065
SHCBP1,497,0.0065
CYP26C1,497,0.0065
RBM23,497,0.0065
ARSI,497,0.0065
CYP2B6,497,0.0065
RPS6KL1,497,0.0065
COQ8B,497,0.0065
ZNF540,497,0.0065
SOX9,497,0.0065
INSYN2A,497,0.0065
ACSS2,497,0.0065
ARNT,497,0.0065
PTPRA,497,0.0065
ZNF860,496,0.0065
ACADVL,496,0.0065
CLOCK,496,0.0065
NHSL2,496,0.0065
ALDH1L2,496,0.0065
COPB1,496,0.0065
PRSS53,496,0.0065
GDPD5,496,0.0065
CREB3L1,496,0.0065
PRAMEF10,496,0.0065
AVPR1B,496,0.0065
SLC7A13,496,0.0065
HSF1,496,0.0065
SPARCL1,496,0.0065
GSDMD,496,0.0065
CARF,495,0.0065
ZNF66,495,0.0065
ORC3,495,0.0065
DDX42,495,0.0065
UGT1A1,495,0.0065
NAALAD2,495,0.0065
HHAT,495,0.0065
LIMA1,495,0.0065
CTIF,494,0.0065
RSL1D1,494,0.0065
LRFN1,494,0.0065
CCDC71,494,0.0065
B3GNT4,494,0.0065
IWS1,494,0.0065
LCA5L,494,0.0065
HSPH1,494,0.0065
SERPING1,494,0.0065
PLVAP,494,0.0065
EPS8L3,494,0.0065
SEMA7A,494,0.0065
PTPRR,494,0.0065
UGT1A7,494,0.0065
S1PR4,494,0.0065
BCL6,494,0.0065
KRT7,493,0.0065
ECD,493,0.0065
CNBD2,493,0.0065
GALNT14,493,0.0065
GGA2,493,0.0065
IRAK3,493,0.0065
USH1C,493,0.0065
COL8A2,493,0.0065
TMEM200C,493,0.0065
LPL,493,0.0065
MROH9,493,0.0065
ADAMTSL2,493,0.0065
ZNF624,493,0.0065
GCK,493,0.0065
SLC43A1,492,0.0065
TNFRSF10A,492,0.0065
ENTR1,492,0.0065
CFAP206,492,0.0065
MARVELD2,492,0.0065
BRD3,492,0.0065
ADAM11,492,0.0065
SLC15A3,492,0.0065
SHC4,492,0.0065
EXD2,492,0.0065
